"probeset_id","H1.CEL","H2.CEL","H3.CEL","H4.CEL","H5.CEL","H6.CEL","H7.CEL","H8.CEL","H9.CEL","H10.CEL","H11.CEL","H12.CEL","H13.CEL","H14.CEL","H15.CEL","H16.CEL","Symbol","Description","Chromosome","GenBank","Cytoband","UniGene","PubMed","LocusLink"
"8088339",10.6726463261246,10.7369768651772,11.6637048567295,11.5696989914870,10.7609194995487,11.3361327272825,10.2097335916716,11.2193984619168,11.7487421434089,10.5578370116666,10.5468365966267,10.6044049676355,10.8330798299720,11.6857387091580,11.1218054539703,10.8979286278504,"ARF4","ADP-ribosylation factor 4","3","NM_001660","3p21.2-p21.1","Hs.695943","1447192, 1899243, 2105501, 2107548, 7956370, 8355790, 8491770, 9180902, 10099884, 10524252, 10593962, 10828067, 11481332, 12446727, 12477932, 15049518, 15489334","378"
"7964830",9.75497098904413,10.3293142383568,9.2548632761391,9.73628353413562,9.56136432673203,10.3206426220945,9.92265872820972,9.3044425924837,9.66975317577049,10.1801080687120,10.2796570065337,10.1239532461663,10.1895404385595,9.9751171230693,9.94895120044142,10.692353962272,"LOC645422","similar to ribosomal protein L10","12","XM_928462","12q15","","","645422"
"7946946",6.14363830992204,5.1574479962743,4.21567859660793,5.45154083301783,5.72027846523333,5.57198012018773,6.01502470527315,5.20711196120771,5.4239142676731,6.10601323762212,5.72000478695481,6.00135189299996,5.58014548442338,4.66902676550963,5.55428186262639,6.16208916202821,"TPH1","tryptophan hydroxylase 1 (tryptophan 5-monooxygenase)","11","NM_004179","11p15.3-p14","Hs.591999","1463016, 2055111, 2377472, 2889273, 7499362, 7986090, 8101440, 9109552, 9751214, 10217286, 10421874, 10525150, 11121198, 11140838, 11150890, 11274651, 11324941, 11326294, 11343598, 11343864, 11426508, 11444684, 11449402, 11472792, 11496362, 11496367, 11526473, 11576585, 11578639, 11597824, 11747434, 11772685, 11992558, 12039872, 12116191, 12116193, 12208565, 12354289, 12379098, 12399958, 12406341, 12476329, 12477932, 12502014, 12860364, 12877392, 12915291, 12960746, 14504413, 14559114, 14583797, 14681922, 14698468, 14706424, 14998306, 15052272, 15135070, 15168220, 15182943, 15211625, 15241435, 15242065, 15274037, 15475734, 15489334, 15544576, 15627807, 15635702, 15654285, 15670397, 15722951, 15727508, 15799788, 15808291, 15925123, 16109589, 16165107, 16257348, 16302021, 16314762, 16319504, 16389591, 16389593, 16450114, 16467214, 16495936, 16538180, 16682118, 16716203, 16741719, 16806098, 16806099, 16822601, 16848783, 16958027, 17026953, 17066254, 17116352, 17134762, 17194593, 17203304, 17221847, 17406648, 17509016, 17521439, 17548152, 17768266, 17870198, 17986837, 18177948, 18181017","7166"
"7952382",4.5795422249369,5.52418907844937,5.79882817809111,6.01836711554312,5.46041493916217,5.56651075585788,5.64846544302731,5.33127526714661,5.50684309896982,5.72492307026661,5.84473714406068,5.89336221076387,4.97177344719337,5.27052894238072,5.32012359804061,4.62527048937469,"OR6T1","olfactory receptor, family 6, subfamily T, member 1","11","NM_001005187","11q24.1","Hs.553638","14983052","219874"
"8156090",5.78842470743944,6.32138698278217,6.05593312860741,6.30451104180995,6.58044701959866,5.91528186586766,6.1935746404466,5.67722632823532,5.83263688756687,6.91659606789219,6.55979769575487,6.09275714091985,6.55443536531749,6.60451616514653,6.83630288350977,6.18982455888002,"FLJ43950","FLJ43950 protein","9","AK128229","9q21.32","Hs.215235","12477932","347127"
"7967030",12.2301345494513,12.8092395795402,12.1265883299271,11.8566900762750,11.9508146695633,14.3152458142091,12.7312808415332,11.5872430858569,12.7616281021081,12.3504060812588,12.2593843104036,12.4036405351530,11.9523190042096,12.2513877269527,11.7395190448572,12.5203215667442,"RNU4B1","RNA, U4B1 small nuclear","12","NR_002759","12q24.31","","6169000","26836"
"8006562",8.84084085330394,8.89929649464017,8.3576839523987,9.03226617924294,9.15843296933758,9.28711209354429,9.0389738435742,8.59875971275015,8.71736797547895,9.38469742320002,9.47957819174907,9.23878685958712,9.5358974290357,9.21708527592205,8.85692346039315,9.8768852472199,"RASL10B","RAS-like, family 10, member B","17","NM_033315","17q12","Hs.437035","12477932, 14702039, 15489334, 17028781, 17984325","91608"
"8013641",8.4053967847972,10.2801791902801,10.2885546675292,9.71412528806975,8.62179548030663,8.02541644454419,8.3599252202569,8.85810536002924,8.11712358570437,8.2173761418587,8.1777683340013,8.73131903102506,8.10071489524429,8.58059776355584,8.99672768572814,8.26627120043549,"PIGS","phosphatidylinositol glycan anchor biosynthesis, class S","17","NM_033198","17p13.2","Hs.462550","11483512, 12052837, 12477932, 12582175, 12802054, 12975309, 14702039, 15489334, 15713669, 16303743","94005"
"7918465",2.14404636961671,3.58014548442338,5.28466218548316,4.40394936423287,4.49185309632967,4.61647532878288,4.00629802390037,4.27649666564036,4.78188423454149,4.76871365703049,4.38266725274504,3.58014548442338,2.51853513898218,3.01792190799726,4.82374936030827,5.03077747199254,"","","","","","","",""
"7949021",4.48992821940518,5.1106138055009,4.68818035858693,3.63691458035588,3.10433665981474,2.37295209791183,9.58560105250255,4.35191096110308,4.55826763405574,4.22032995487956,4.89044669267991,4.48349335128439,5.81172789780389,4.32409051603798,3.93073733756289,2.94485844580754,"RCOR2","REST corepressor 2","11","NM_173587","11q13.1","Hs.98788","12477932, 15489334","283248"
"7925939",3.10265813136374,7.06995989045977,6.37068740680722,3.46205231879643,7.65513712587521,4.82984955984469,6.51790555352995,5.53946903474989,4.46008724011683,7.58172784145448,4.83390207666916,6.35543919724869,7.14567745519564,5.68565987743181,5.55336050333533,7.6178714735312,"AKR1C4","aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)","10","NM_001818","10p15-p14","Hs.567245","1530633, 2187532, 7626489, 7650035, 7789999, 8172617, 8274401, 10634139, 10672042, 11158055, 11284743, 12220531, 12477932, 12544512, 15164054, 15489334, 15987428, 16344854, 17207797","1109"
"7914643",5.48317085322987,4.5465858290081,4.06091204958787,4.70431867776083,4.95419631038687,3.91647664443772,0.250961573533219,2.58976348698498,4.62760683812965,4.68985823631925,4.19613488076516,3.54349588342577,4.98504496225347,4.03738222200308,4.35049724708413,3.46597446450407,"A3GALT2","alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase)","1","NM_001080438","1p35.1","Hs.653217","10854427","127550"
"8045470",5.09169983413681,4.35895882583233,3.61353165291793,4.17232749165762,5.14323013477689,5.2253520607761,4.5465858290081,4.70984201927331,4.78816365703777,5.96416756068177,1.98913900736823,4.68257329734758,4.54720302475693,4.63226821549951,4.52544250601812,7.07371314090838,"THSD7B","thrombospondin, type I, domain containing 7B","2","NM_001080427","2q21-q22","Hs.68533","11214970, 12477932, 15815621","80731"
"8121138",5.71121955689433,4.86937792403133,5.30048984436311,5.61382629093404,5.00988458893184,4.49249415167943,5.32048467801769,5.50366675457602,5.5668151540109,5.69766263347052,5.46401472450489,5.71369581484336,6.26341005875634,6.63691458035588,5.88362081628567,6.02081330425245,"","","","","","","",""
"8120269",6.26622434219163,7.15987133677839,7.45705249005595,7.16691625156997,8.0232553523003,6.67101024127845,6.15562781584529,7.38456792317383,6.96069703930431,7.44161626940656,6.79986441088185,6.40087943628218,7.53675231340094,6.31578357458946,7.37998477806204,5.98162436069636,"FBXO9","F-box protein 9","6","AK095315","6p12.3-p11.2","Hs.216653","8889549, 10508479, 10531035, 10531037, 12477932, 14574404, 14702039, 15489334, 15520277","26268"
"8058520",3.94579495674006,5.36246988875021,5.46368784220126,5.69376571221778,6.04745114041639,5.9436869515971,5.20006486151431,5.42122329922514,5.11894107272351,5.91193121230905,6.04941295311848,6.03672310600552,5.21878116778407,5.24982454861618,6.06501215043695,5.75968848842729,"CRYGD","crystallin, gamma D","2","NM_006891","2q33-q35","Hs.546247","2258929, 3011643, 3025877, 3670288, 4033658, 8733140, 8943244, 8999933, 9426193, 9927684, 10521291, 10627816, 10688888, 10915766, 11371638, 12011157, 12060738, 12477932, 12507494, 12676897, 12729747, 12876325, 15041957, 15064679, 15451671, 15489334, 15709761, 15722442, 15815621, 16030500, 16046626, 16288201, 16891314, 16981715, 17217786, 17564961, 17724170, 17905830, 17923670, 18253099","1421"
"8094901",8.16430358309365,7.68943894979436,7.87165886528257,8.0574502721839,8.58833986092348,8.55956828992275,7.94122371299238,7.69230164869742,8.16912328147676,8.76920972969376,8.20686784624057,8.07788386443832,8.41523472925925,8.01842275682746,7.80219321694183,8.4709435215321,"GABRB1","gamma-aminobutyric acid (GABA) A receptor, beta 1","4","NM_000812","4p12","Hs.27283","1321150, 1323140, 1652891, 1655634, 2160058, 2465923, 8125298, 8178835, 9373149, 10023064, 10195104, 10449790, 10900018, 11085308, 11140838, 11324945, 11350968, 11606067, 11891318, 12477932, 12595241, 12601092, 15337300, 15489334, 16278087, 16770606, 16800828, 17655760","2560"
"7980720",7.34872815423108,7.1548181090521,7.05463144878297,7.07028198051675,7.23850027887949,7.16561050876273,8.81063589589529,8.02342170514464,7.31985272873903,7.82661204073869,7.99780046842348,7.33073765020695,7.80161136775431,7.63415760634343,7.62139256959758,7.36536009681043,"TTC7B","tetratricopeptide repeat domain 7B","14","NM_001010854","14q32.11","Hs.655697","12477932, 12508121, 15489334","145567"
"8107520",6.29829173062012,6.29167722317602,6.84661867505061,6.66249036391378,6.29572302453997,6.35878304818473,7.15734693536284,6.5270077606372,6.15238625842844,7.6488249215234,8.55232327030648,6.97785230797118,6.94766615679601,6.42492208821069,5.94836723158468,7.01189812036949,"TNFAIP8","tumor necrosis factor, alpha-induced protein 8","5","NM_014350","5q23.1","Hs.656274","10233894, 10644768, 12477932, 14702039, 14724590, 15342556, 16189514, 17353931","25816"
"8128767",8.17821666214289,8.35706809281584,8.31840723292932,7.39094277280254,8.13458033638116,6.81583156646482,7.97750890454014,7.97217567223974,8.08475524888685,7.77873424411784,8.58747750956029,8.3450947178269,8.02375435329942,7.54712588972652,7.36675932833517,7.03397354344106,"ZBTB24","zinc finger and BTB domain containing 24","6","NM_014797","6q21","Hs.409876","9455477, 12168954, 12477932, 14574404, 15489334, 16189514, 17353931","9841"
"8150099",3.66334461936608,4.47832471148503,4.82273014794452,4.87578006306849,4.28835856219366,4.52794609890826,4.87381319835909,4.62410089462811,4.50271248596606,5.32768736417605,4.45088131527337,5.50684309896982,4.83137058796754,4.40258575823259,4.48349335128439,2.76553474636298,"","","","","","","",""
"8110865",8.33775568512855,7.8642480615677,7.20124177119825,6.21781233083886,5.81736743783865,5.93545974780529,7.17342729734862,8.56136432673203,5.48478262307787,6.24126817732937,6.89578731646331,7.81998744151207,8.26837824775159,7.46205231879643,6.88935185259465,8.32925816977619,"IRX4","iroquois homeobox 4","5","NM_016358","5p15.3","Hs.196927","10370142, 10625552, 11382777, 12477932","50805"
"8180382",7.148222340387,9.44030858725938,8.72383156649532,8.47455772292517,8.63600826237499,7.7196626160828,7.9039420822674,8.00180224263399,8.06004738366994,8.5731169659093,7.78868571061353,8.32948243102564,8.47110615201822,7.28336621294992,10.3943126293722,7.45499836344403,"","","","","","","",""
"7973101",7.4334602561063,7.42273758653753,7.75395211887815,7.51404333596374,7.5937272455846,7.68664058786396,8.89799667397545,9.50255337981306,8.02674474022176,9.34480630971068,9.93553341295075,8.51100146629677,8.69967655260117,9.38273208957192,6.4749227003798,9.02978414636955,"RNASE6","ribonuclease, RNase A family, k6","14","NM_005615","14q11.2","Hs.23262","8836175, 9647635, 12477932, 15489334, 15676279","6039"
"7980438",8.15000109275433,10.5711458636025,10.1552103675305,9.57148720869838,9.62554447603872,9.24269776790801,8.74345437875625,9.97510278907484,9.97813841506996,9.14636501672036,9.19630704154557,9.06150620693541,9.15782691165452,8.19957419897824,9.47700940849742,9.90189262794973,"SPTLC2","serine palmitoyltransferase, long chain base subunit 2","14","NM_004863","14q24.3-q31","Hs.435661","7506601, 8889549, 8921873, 9363775, 9628581, 10722674, 10737800, 12207934, 12445191, 12477932, 12508121, 15489334, 16189514, 17081983, 17194770, 17331073","9517"
"8057803",5.50112063427539,6.1816989110961,5.3526172989585,6.06134418828839,5.37295209791183,5.5341861390901,5.44228003525258,4.8171115727957,4.31614574229336,5.76712507726907,6.06888573730101,6.18665901720211,5.51032901949057,4.30961277245412,5.92386226807603,4.54473265593262,"TMEFF2","transmembrane protein with EGF-like and two follistatin-like domains 2","2","NM_016192","2q32.3","Hs.144513","8125298, 9373149, 10600548, 10903839, 10987305, 11120884, 11668495, 12384516, 12460892, 12477932, 12729735, 12975309, 14702039, 15068392, 15340161, 15489334, 15815621, 15824739, 16234815, 16303743, 16439095, 16619216, 17352030, 17942404, 18059030, 18070176","23671"
"8047659",8.45116989138515,8.5533221005925,8.64490176470424,8.46160222461833,9.03729984896937,8.77115929555685,9.46448448809733,9.35164599522504,9.6528628945682,9.0640690803855,8.6518410098154,8.28618808861894,8.68380170545554,8.79668859446415,9.10076744956886,8.18566835930362,"ABI2","abl interactor 2","2","NM_005759","2q33","Hs.471156","7590236, 8649853, 10498863, 10858458, 10964520, 10995551, 11516653, 12011975, 12463424, 12477932, 12569093, 14702039, 15146197, 15489334, 15509564, 16189514, 16488906, 17101133, 17389688","10152"
"8017365",6.86839045305445,6.85249829878989,6.39231742277876,6.65492239118093,6.27314285930808,6.76115227543197,6.63488363677538,5.85872702377863,6.24431625989121,6.59290547379686,6.4484054350692,6.73890291428176,6.61500424163503,6.84799690655495,6.21237478756727,7.19475685442225,"MARCH10","membrane-associated ring finger (C3HC4) 10","17","NM_152598","17q23.2","Hs.665663","12477932, 14702039, 15489334, 17604280","162333"
"7934432",3.87479696589867,4.71424551766612,5.37190729759515,4.73226919950145,5.53760669149529,3.25096157353322,4.33270793364060,4.56071495447448,4.12515513132229,4.37573453858316,4.67072705449947,4.55397480823747,4.5465858290081,3.39094277280254,4.46988597627446,6.30961277245412,"","","","","","","",""
"8142136",6.69724560931936,7.1438423541966,6.94661390541276,7.29902480738432,6.36229453839559,5.63575439127776,6.20320115631661,6.5438051759644,4.18745105402733,7.50127989850703,7.24669310157826,6.41464295841001,6.98800293750806,6.87184364850932,6.65992455840238,6.2098432305255,"FLJ36031","hypothetical protein FLJ36031","7","NM_175884","7q22.3","Hs.29692","8889549, 12107410, 12477932, 12690205, 14702039","168455"
"8151617",6.66817586897014,6.70597790168252,6.86888427302877,7.25616150230877,7.09792677290968,6.80915716469159,6.49265437101891,6.68313498512609,7.18675804558811,7.72027846523333,6.69988472869748,6.80038224830338,6.52778975157233,6.16892278185294,7.0805510773276,6.5139644074389,"","","","","","","",""
"8082745",5.06608919045777,3.86888427302877,5.56559717585422,4.44028782084042,4.37642931106992,3.44625622988956,2.67355642399014,3.99729240763651,2.55826763405574,4.19692173382033,4.24412594328373,4.98322165074267,4.30012372456901,5.03869955130559,4.20084957463721,4.2861418728343,"CCRL1","chemokine (C-C motif) receptor-like 1","3","NM_178445","3q22","Hs.310512","8125298, 9373149, 9469451, 10706668, 10734104, 10767544, 11134065, 11981810, 12477932, 15489334, 16791897","51554"
"8115346",9.20474230130426,9.6065347625614,9.31419802102742,9.10365499314636,8.3775576032334,9.55122760359829,9.47153296984063,9.22419466397043,9.63392156776213,8.50747752951693,9.24766647592386,9.87875598984255,8.48892466127342,10.0916205048825,9.1027630966256,8.70210340662939,"ATOX1","ATX1 antioxidant protein 1 homolog (yeast)","5","NM_004045","5q32","Hs.125213","9083055, 9430722, 10497213, 10557326, 10966647, 10982193, 12029094, 12420134, 12477932, 12594858, 12679332, 12686548, 12763797, 14702039, 14709553, 15146197, 15476398, 15489334, 15670166, 15761197, 16172131, 16571664, 17545667, 17616150, 17881304","475"
"8170208",4.43429461795993,6.26528685756517,5.6959938131099,7.08894720461877,7.1319598228983,5.01301553583926,5.16430358309365,6.38836176840334,5.71479501111816,7.58007009078113,5.18942924580976,5.10810622368613,5.61765111942733,5.43061981095978,4.41751500288509,3.70597790168252,"","","","","","","",""
"8032455",7.96052329389062,7.7620165428955,7.39600531746942,7.91426552553617,7.12866458654003,7.93079646319724,8.11478344724985,6.91169158187234,7.48147655469,6.85586514988829,6.81313985089045,7.76884595975339,7.96497614914012,7.82368568062603,7.75668974479745,7.19583970019311,"PLEKHJ1","pleckstrin homology domain containing, family J member 1","19","NM_018049","19p13.3","Hs.501353","11602354, 12477932, 14702039, 15761153, 17353931","55111"
